user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
GraphMB_9789	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002279935.1, s__Hyphomicrobium_C sp002279935, 95.0, 81.28, 0.511; GCA_019751875.1, s__Hyphomicrobium_C sp019751875, 95.0, 80.91, 0.444; GCA_022844105.1, s__Hyphomicrobium_C sp001464285, 95.0, 80.6, 0.389; GCA_022841965.1, s__Hyphomicrobium_C sp022841965, 95.0, 80.58, 0.4; GCA_019744875.1, s__Hyphomicrobium_C sp019744875, 95.0, 79.86, 0.278; GCA_002928735.1, s__Hyphomicrobium_C sp002928735, 95.0, 79.68, 0.367; GCF_000503895.1, s__Hyphomicrobium_C nitrativorans, 95.0, 79.37, 0.289; GCA_019137195.1, s__Hyphomicrobium_C sp019137195, 95.0, 79.32, 0.256; GCA_934555825.1, s__Hyphomicrobium_C sp934555825, 95.0, 79.2, 0.233; GCF_900117455.1, s__Hyphomicrobium_C sp900117455, 95.0, 79.05, 0.4; GCA_902826555.1, s__Hyphomicrobium_C sp902826555, 95.0, 79.02, 0.267; GCF_000383415.1, s__Hyphomicrobium_C zavarzinii, 95.0, 79.01, 0.389; GCA_021813195.1, s__Hyphomicrobium_C sp021813195, 95.0, 78.92, 0.156; GCA_017304275.1, s__Hyphomicrobium_C sp017304275, 95.0, 78.89, 0.256; GCA_020852195.1, s__Hyphomicrobium_C sp020852195, 95.0, 77.54, 0.289	20.91	11	0.95871	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MaxBin2_bins.016	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__;f__;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	29.29	11	0.48087	N/A
MaxBin2_bins.018_sub	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_021246445.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__Rhabdothermincola_A salaria	80.46	0.403	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	38.65	11	0.88439	N/A
MaxBin2_bins.022_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_013041745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp013041745	82.89	0.4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 78.12, 0.118; GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.12, 0.138; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.05, 0.175; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.8, 0.112; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.73, 0.118; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.69, 0.126; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 77.44, 0.126; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.43, 0.077; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 77.26, 0.03; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.12, 0.063; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 76.95, 0.091; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 76.87, 0.077; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 76.66, 0.14; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 76.18, 0.059	29.99	11	0.95593	N/A
MaxBin2_bins.059_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	20.16	4	0.78942	N/A
MaxBin2_bins.064_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	21.43	11	0.88307	N/A
MaxBin2_bins.080_sub	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	37.87	11	0.68236	N/A
MaxBin2_bins.083_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	30.74	11	0.8645	N/A
MaxBin2_bins.089_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_013041745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp013041745	85.87	0.028	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 81.63, 0.015; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 80.72, 0.006; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 80.62, 0.015; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 80.56, 0.015; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 80.38, 0.018; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 80.31, 0.01; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 80.25, 0.013; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 80.24, 0.019; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 80.24, 0.015; GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 79.9, 0.024; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 79.75, 0.009; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 78.76, 0.024; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.96, 0.02; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 74.54, 0.003	23.28	11	0.97418	N/A
MetaBAT2_bins.100	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA12327;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__UBA12327;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	54.4	11	0.69321	N/A
MetaBAT2_bins.102	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020341835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__JABDQW01 sp020341835	78.56	0.358	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_021768055.1, s__JABDQW01 sp021768055, 95.0, 77.93, 0.205; GCA_013042055.1, s__JABDQW01 sp013042055, 95.0, 77.61, 0.212	48.0	11	0.94422	N/A
MetaBAT2_bins.103	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227875.1	95.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__M0029 sp006227875	76.61	0.137	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	80.6	11	0.857	N/A
MetaBAT2_bins.109	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855	84.12	0.821	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.55	11	0.962	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.110_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	45.32	11	0.84382	Genome has more than 12.5% of markers with multiple hits
MetaBAT2_bins.113_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.24	0.427	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.62, 0.538; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 82.96, 0.462; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 80.89, 0.316; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 80.65, 0.491; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 78.87, 0.347; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 78.5, 0.272; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 77.95, 0.205; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 77.33, 0.151	61.81	11	0.9861	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.115_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__	N/A	N/A	N/A	N/A	N/A	GCA_004796425.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__MADRE3 sp004796425	77.37	0.036	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	22.14	11	0.87288	N/A
MetaBAT2_bins.116	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227965.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__Robiginitalea sp006227965	76.72	0.193	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000024125.1, s__Robiginitalea biformata, 95.0, 77.13, 0.1; GCF_024006985.1, s__Robiginitalea sp024006985, 95.0, 76.93, 0.168; GCF_014243345.1, s__Robiginitalea sp014243345, 95.0, 76.78, 0.107; GCF_002198115.1, s__Robiginitalea sediminis, 95.0, 76.51, 0.111; GCF_900115205.1, s__Robiginitalea myxolifaciens, 95.0, 76.51, 0.1; GCA_024642005.1, s__Robiginitalea sp024642005, 95.0, 76.37, 0.095	83.83	11	0.97318	N/A
MetaBAT2_bins.125	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	ANI	classification based on placement in class-level tree	GCA_013138675.1, s__JAACFB01 sp013138675, 95.0, 78.15, 0.284; GCA_945787435.1, s__JAACFB01 sp945787435, 95.0, 77.95, 0.304; GCA_024640305.1, s__JAACFB01 sp024640305, 95.0, 77.6, 0.166; GCA_011772865.1, s__JAACFB01 sp011772865, 95.0, 77.27, 0.207; GCA_022563195.1, s__JAACFB01 sp022563195, 95.0, 76.96, 0.139; GCA_009937615.1, s__JAACFB01 sp009937615, 95.0, 76.92, 0.149; GCA_022574185.1, s__JAACFB01 sp022574185, 95.0, 76.74, 0.13; GCA_022565135.1, s__JAACFB01 sp022565135, 95.0, 76.14, 0.124	68.22	11	0.93863	N/A
MetaBAT2_bins.131	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__JAGLYF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_023132435.1	95.0	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__JAGLYF01;s__JAGLYF01 sp023132435	78.09	0.106	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__JAGLYF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	37.99	11	0.85067	N/A
MetaBAT2_bins.135	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__	N/A	N/A	N/A	N/A	N/A	GCF_008632335.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__Thiohalocapsa marina	79.98	0.365	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001469165.1, s__Thiohalocapsa sp001469165, 95.0, 79.42, 0.393; GCA_022340605.1, s__Thiohalocapsa sp022340605, 95.0, 79.39, 0.35; GCA_021736785.1, s__Thiohalocapsa sp021736785, 95.0, 79.3, 0.384; GCA_913063425.1, s__Thiohalocapsa sp913063425, 95.0, 79.08, 0.368; GCF_016583825.1, s__Thiohalocapsa halophila, 95.0, 78.81, 0.382; GCA_913062725.1, s__Thiohalocapsa sp913062725, 95.0, 78.74, 0.302; GCA_019695415.1, s__Thiohalocapsa sp019695415, 95.0, 78.55, 0.271; GCA_016745215.1, s__Thiohalocapsa sp003525925, 95.0, 77.62, 0.224	37.76	11	0.93066	N/A
MetaBAT2_bins.142	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	58.43	11	0.83781	Genome has more than 21.7% of markers with multiple hits
MetaBAT2_bins.145	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__B30-G6;s__	N/A	N/A	N/A	N/A	N/A	GCA_003647375.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__B30-G6;s__B30-G6 sp003647375	84.77	0.576	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__B30-G6;g__B30-G6;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024639645.1, s__B30-G6 sp024639645, 95.0, 83.43, 0.634	46.4	11	0.96529	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 12.5% of markers with multiple hits
MetaBAT2_bins.155_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	77.2	0.234	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	44.29	11	0.8046	Genome has more than 38.3% of markers with multiple hits
MetaBAT2_bins.161	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	68.3	11	0.83828	Genome has more than 17.5% of markers with multiple hits
MetaBAT2_bins.167	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	66.2	11	0.91491	N/A
MetaBAT2_bins.169	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	N/A	N/A	N/A	N/A	N/A	GCA_009937605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__UBA1847 sp009937605	81.28	0.704	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024639825.1, s__UBA1847 sp024639825, 95.0, 78.56, 0.368; GCA_945787845.1, s__UBA1847 sp945787845, 95.0, 78.54, 0.394; GCA_024679535.1, s__UBA1847 sp024679535, 95.0, 78.49, 0.328; GCA_004282875.1, s__UBA1847 sp004282875, 95.0, 78.25, 0.367; GCA_022360335.1, s__UBA1847 sp022360335, 95.0, 77.94, 0.343; GCA_013042375.1, s__UBA1847 sp013042375, 95.0, 77.86, 0.411; GCA_021773155.1, s__UBA1847 sp021773155, 95.0, 77.57, 0.183; GCA_945788625.1, s__UBA1847 sp945788625, 95.0, 77.53, 0.264; GCA_021773115.1, s__UBA1847 sp021773115, 95.0, 77.44, 0.149; GCA_002685275.1, s__UBA1847 sp002685275, 95.0, 77.43, 0.014; GCA_022600955.1, s__UBA1847 sp022600955, 95.0, 77.28, 0.137; GCA_022563255.1, s__UBA1847 sp022563255, 95.0, 77.23, 0.173; GCA_021773075.1, s__UBA1847 sp021773075, 95.0, 77.17, 0.121; GCA_013043165.1, s__UBA1847 sp013043165, 95.0, 77.16, 0.236; GCA_022866645.1, s__UBA1847 sp022866645, 95.0, 77.11, 0.13; GCA_013001045.1, s__UBA1847 sp013001045, 95.0, 77.04, 0.209; GCA_021773035.1, s__UBA1847 sp021773035, 95.0, 76.96, 0.177; GCA_022567295.1, s__UBA1847 sp022567295, 95.0, 76.95, 0.155; GCA_022573655.1, s__UBA1847 sp022573655, 95.0, 76.93, 0.16; GCA_021773055.1, s__UBA1847 sp021773055, 95.0, 76.93, 0.148; GCA_018699395.1, s__UBA1847 sp018699395, 95.0, 76.9, 0.104; GCA_913063505.1, s__UBA1847 sp913063505, 95.0, 76.89, 0.137; GCA_021773095.1, s__UBA1847 sp021773095, 95.0, 76.88, 0.135; GCA_905480215.1, s__UBA1847 sp905480215, 95.0, 76.84, 0.098; GCA_002338605.1, s__UBA1847 sp002338605, 95.0, 76.74, 0.123; GCA_009937445.1, s__UBA1847 sp009937445, 95.0, 76.47, 0.123	92.15	11	0.97614	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.179	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	20.91	11	0.84329	N/A
MetaBAT2_bins.182	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_003973265.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__QNYZ01;s__QNYZ01 sp003973265	75.74	0.055	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	60.16	11	0.76368	N/A
MetaBAT2_bins.185	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	N/A	N/A	N/A	N/A	N/A	GCA_024642325.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp024642325	91.73	0.906	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905479615.1, s__Eudoraea sp905479615, 95.0, 81.56, 0.757; GCF_000382125.1, s__Eudoraea adriatica, 95.0, 80.55, 0.643; GCA_013042925.1, s__Eudoraea sp013042925, 95.0, 80.25, 0.617; GCA_020346245.1, s__Eudoraea sp020346245, 95.0, 79.7, 0.617	93.43	11	0.99273	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.186	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868985.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__UBA11574 sp002868985	89.68	0.344	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003486165.1, s__UBA11574 sp003486165, 95.0, 88.48, 0.321; GCA_019313025.1, s__UBA11574 sp019313025, 95.0, 86.15, 0.349; GCA_022340885.1, s__UBA11574 sp022340885, 95.0, 78.42, 0.254	26.85	11	0.96692	N/A
MetaBAT2_bins.19	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	38.11	11	0.77749	N/A
MetaBAT2_bins.191	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024640745.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__JAHEEL01 sp024640745	78.75	0.438	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023336855.1, s__JAHEEL01 sp023336855, 95.0, 78.17, 0.256; GCA_024762335.1, s__JAHEEL01 sp024762335, 95.0, 77.8, 0.262	57.42	11	0.92964	N/A
