user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MaxBin2_bins.064_sub	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023955225.1, s__Sulfurovum sp023955225, 95.0, 86.48, 0.644; GCF_019972115.1, s__Sulfurovum sp019972115, 95.0, 85.17, 0.698; GCF_023213175.1, s__Sulfurovum sp023213175, 95.0, 83.7, 0.664; GCF_000296775.1, s__Sulfurovum sp000296775, 95.0, 83.64, 0.745; GCF_019972135.1, s__Sulfurovum sp019972135, 95.0, 83.27, 0.685; GCA_002085305.1, s__Sulfurovum sp002085305, 95.0, 81.85, 0.315; GCA_004377245.1, s__Sulfurovum sp004377245, 95.0, 81.6, 0.221; GCA_016744875.1, s__Sulfurovum sp016744875, 95.0, 81.58, 0.47; GCA_002733215.1, s__Sulfurovum sp002733215, 95.0, 81.5, 0.49; GCA_024637255.1, s__Sulfurovum sp024637255, 95.0, 81.32, 0.584; GCA_013607775.1, s__Sulfurovum sp013607775, 95.0, 81.11, 0.436; GCA_003646505.1, s__Sulfurovum sp003646505, 95.0, 80.84, 0.302; GCA_913055205.1, s__Sulfurovum sp913055205, 95.0, 80.83, 0.43; GCA_015661535.1, s__Sulfurovum sp015661535, 95.0, 80.69, 0.376; GCA_024762315.1, s__Sulfurovum sp024762315, 95.0, 80.5, 0.356; GCA_011330645.1, s__Sulfurovum sp011330645, 95.0, 80.28, 0.336; GCA_003934925.1, s__Sulfurovum sp003934925, 95.0, 80.28, 0.403; GCA_015490315.1, s__Sulfurovum sp015490315, 95.0, 80.04, 0.114; GCA_014763885.1, s__Sulfurovum sp014763885, 95.0, 79.89, 0.208; GCA_902727855.1, s__Sulfurovum sp902727855, 95.0, 79.81, 0.409; GCA_002281755.1, s__Sulfurovum sp002281755, 95.0, 79.76, 0.309; GCA_002733355.1, s__Sulfurovum sp002733355, 95.0, 79.66, 0.423; GCF_001595645.1, s__Sulfurovum riftiae, 95.0, 79.64, 0.282; GCA_013139765.1, s__Sulfurovum sp013139765, 95.0, 79.6, 0.309; GCA_021647715.1, s__Sulfurovum sp021647715, 95.0, 79.6, 0.336; GCA_015661795.1, s__Sulfurovum sp015661795, 95.0, 79.46, 0.262; GCA_015663065.1, s__Sulfurovum sp015663065, 95.0, 79.44, 0.275; GCA_021159425.1, s__Sulfurovum sp021159425, 95.0, 79.37, 0.309; GCA_011391015.1, s__Sulfurovum sp011391015, 95.0, 79.15, 0.376; GCF_000010345.1, s__Sulfurovum sp000010345, 95.0, 79.12, 0.268; GCA_015493435.1, s__Sulfurovum sp015493435, 95.0, 79.01, 0.235; GCF_014931715.1, s__Sulfurovum indicum, 95.0, 79.0, 0.309; GCF_000987835.1, s__Sulfurovum lithotrophicum, 95.0, 78.95, 0.289; GCA_014763895.1, s__Sulfurovum sp014763895, 95.0, 78.82, 0.228; GCA_020525365.1, s__Sulfurovum sp020525365, 95.0, 78.71, 0.168; GCA_020726105.1, s__Sulfurovum sp020726105, 95.0, 78.69, 0.262; GCA_021166685.1, s__Sulfurovum sp021166685, 95.0, 78.62, 0.255; GCA_003978375.1, s__Sulfurovum sp003978375, 95.0, 78.45, 0.188; GCA_002742845.1, s__Sulfurovum sp002742845, 95.0, 78.42, 0.282; GCA_002403155.1, s__Sulfurovum sp002403155, 95.0, 77.93, 0.201; GCA_015493425.1, s__Sulfurovum sp015493425, 95.0, 77.91, 0.128; GCA_011048515.1, s__Sulfurovum sp011048515, 95.0, 77.91, 0.228; GCA_024279555.1, s__Sulfurovum sp024279555, 95.0, 77.21, 0.141; GCA_020719895.1, s__Sulfurovum sp020719895, 95.0, 76.8, 0.094	22.62	11	0.97443	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MaxBin2_bins.075_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	14.94	11	0.84354	Genome domain questionable ( 15.8% Bacterial, 7.5% Archaeal)
MaxBin2_bins.081_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	30.96	11	0.77703	Genome has more than 23.3% of markers with multiple hits
MaxBin2_bins.093_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	33.15	11	0.83271	N/A
MaxBin2_bins.096_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868985.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__UBA11574 sp002868985	87.91	0.239	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__UBA11574;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003486165.1, s__UBA11574 sp003486165, 95.0, 86.28, 0.233; GCA_019313025.1, s__UBA11574 sp019313025, 95.0, 84.8, 0.189; GCA_022340885.1, s__UBA11574 sp022340885, 95.0, 78.48, 0.116	33.98	11	0.9701	Genome has more than 15.0% of markers with multiple hits
MaxBin2_bins.109_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	ANI	classification based on placement in class-level tree	GCA_024762795.1, s__Lutimonas sp024762795, 95.0, 79.32, 0.058; GCA_905479625.1, s__Lutimonas sp905479625, 95.0, 78.06, 0.123; GCA_024644745.1, s__Lutimonas sp024644745, 95.0, 77.99, 0.084; GCA_024229195.1, s__Lutimonas sp024229195, 95.0, 77.37, 0.123; GCF_020171465.1, s__Lutimonas saemankumensis, 95.0, 76.81, 0.123; GCA_024644725.1, s__Lutimonas sp024644725, 95.0, 76.58, 0.032; GCA_020347545.1, s__Lutimonas sp020347545, 95.0, 76.54, 0.078; GCA_021647985.1, s__Lutimonas sp021647985, 95.0, 76.13, 0.078; GCA_021648195.1, s__Lutimonas sp021648195, 95.0, 76.07, 0.045; GCA_016744615.1, s__Lutimonas sp016744615, 95.0, 75.5, 0.052; GCA_003973375.1, s__Lutimonas sp003973375, 95.0, 74.9, 0.039	19.34	11	0.91017	N/A
MaxBin2_bins.113_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_024644725.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__Lutimonas sp024644725	83.51	0.017	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003973375.1, s__Lutimonas sp003973375, 95.0, 86.27, 0.002; GCA_021648195.1, s__Lutimonas sp021648195, 95.0, 85.25, 0.003; GCF_020171465.1, s__Lutimonas saemankumensis, 95.0, 82.71, 0.011; GCA_024229195.1, s__Lutimonas sp024229195, 95.0, 82.0, 0.005; GCA_024644745.1, s__Lutimonas sp024644745, 95.0, 81.74, 0.008; GCA_016744615.1, s__Lutimonas sp016744615, 95.0, 80.7, 0.005; GCA_021647985.1, s__Lutimonas sp021647985, 95.0, 80.18, 0.012; GCA_905479625.1, s__Lutimonas sp905479625, 95.0, 79.69, 0.009; GCA_020347545.1, s__Lutimonas sp020347545, 95.0, 79.56, 0.009; GCA_024762795.1, s__Lutimonas sp024762795, 95.0, 79.53, 0.008	20.48	11	0.97207	N/A
MetaBAT2_bins.10	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	N/A	N/A	N/A	N/A	N/A	GCA_903933815.1	95.0	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp903933815	80.29	0.57	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001897355.1, s__67-14 sp001897355, 95.0, 79.82, 0.464; GCA_016650125.1, s__67-14 sp016650125, 95.0, 79.78, 0.442; GCA_017304845.1, s__67-14 sp017304845, 95.0, 79.67, 0.36; GCA_020438295.1, s__67-14 sp020438295, 95.0, 79.59, 0.488; GCA_016649615.1, s__67-14 sp016649615, 95.0, 79.46, 0.517; GCA_019694145.1, s__67-14 sp019694145, 95.0, 79.43, 0.388; GCA_016712175.1, s__67-14 sp016712175, 95.0, 79.22, 0.402; GCA_020438425.1, s__67-14 sp020438425, 95.0, 79.18, 0.403; GCA_023436605.1, s__67-14 sp023436605, 95.0, 79.04, 0.393; GCA_018883025.1, s__67-14 sp018883025, 95.0, 78.85, 0.456; GCA_903939845.1, s__67-14 sp903939845, 95.0, 78.71, 0.399; GCA_023958085.1, s__67-14 sp023958085, 95.0, 78.69, 0.371; GCA_020438395.1, s__67-14 sp020438395, 95.0, 78.65, 0.368; GCA_023434465.1, s__67-14 sp023434465, 95.0, 78.6, 0.386; GCA_020636955.1, s__67-14 sp020636955, 95.0, 78.56, 0.397; GCA_903891285.1, s__67-14 sp903891285, 95.0, 78.43, 0.414; GCA_020438355.1, s__67-14 sp020438355, 95.0, 78.42, 0.336; GCA_020438345.1, s__67-14 sp020438345, 95.0, 77.76, 0.282	56.33	11	0.9405	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.100	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855	84.22	0.824	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.96	11	0.96118	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.101	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	N/A	N/A	N/A	N/A	N/A	GCA_024642325.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea sp024642325	91.69	0.946	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905479615.1, s__Eudoraea sp905479615, 95.0, 81.57, 0.763; GCF_000382125.1, s__Eudoraea adriatica, 95.0, 80.49, 0.656; GCA_013042925.1, s__Eudoraea sp013042925, 95.0, 80.22, 0.66; GCA_020346245.1, s__Eudoraea sp020346245, 95.0, 79.77, 0.633	95.21	11	0.99269	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.110	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_945787595.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__JAFDCJ01 sp945787595	84.91	0.415	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024277475.1, s__JAFDCJ01 sp024277475, 95.0, 84.03, 0.394; GCA_902749685.1, s__JAFDCJ01 sp902749685, 95.0, 79.14, 0.238; GCA_019310665.1, s__JAFDCJ01 sp019310665, 95.0, 78.94, 0.357; GCA_019312835.1, s__JAFDCJ01 sp019312835, 95.0, 77.72, 0.195; GCA_020345785.1, s__JAFDCJ01 sp020345785, 95.0, 77.33, 0.188	48.8	11	0.96327	Genome has more than 10.8% of markers with multiple hits
MetaBAT2_bins.113	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	ANI	classification based on placement in class-level tree	GCA_013138675.1, s__JAACFB01 sp013138675, 95.0, 78.01, 0.315; GCA_945787435.1, s__JAACFB01 sp945787435, 95.0, 77.88, 0.333; GCA_024640305.1, s__JAACFB01 sp024640305, 95.0, 77.4, 0.195; GCA_011772865.1, s__JAACFB01 sp011772865, 95.0, 77.23, 0.228; GCA_009937615.1, s__JAACFB01 sp009937615, 95.0, 76.98, 0.155; GCA_022563195.1, s__JAACFB01 sp022563195, 95.0, 76.67, 0.138; GCA_022574185.1, s__JAACFB01 sp022574185, 95.0, 76.21, 0.145; GCA_022565135.1, s__JAACFB01 sp022565135, 95.0, 76.12, 0.13	63.87	11	0.93783	N/A
MetaBAT2_bins.118_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	ANI	classification based on placement in class-level tree	GCA_002279935.1, s__Hyphomicrobium_C sp002279935, 95.0, 79.05, 0.326; GCA_002928735.1, s__Hyphomicrobium_C sp002928735, 95.0, 78.85, 0.302; GCA_019751875.1, s__Hyphomicrobium_C sp019751875, 95.0, 78.79, 0.299; GCA_022841965.1, s__Hyphomicrobium_C sp022841965, 95.0, 78.69, 0.241; GCA_022844105.1, s__Hyphomicrobium_C sp001464285, 95.0, 78.27, 0.266; GCF_000383415.1, s__Hyphomicrobium_C zavarzinii, 95.0, 77.92, 0.194; GCA_019744875.1, s__Hyphomicrobium_C sp019744875, 95.0, 77.92, 0.187; GCA_019137195.1, s__Hyphomicrobium_C sp019137195, 95.0, 77.86, 0.182; GCF_000503895.1, s__Hyphomicrobium_C nitrativorans, 95.0, 77.84, 0.165; GCF_900117455.1, s__Hyphomicrobium_C sp900117455, 95.0, 77.69, 0.189; GCA_934555825.1, s__Hyphomicrobium_C sp934555825, 95.0, 77.68, 0.152; GCA_017304275.1, s__Hyphomicrobium_C sp017304275, 95.0, 77.61, 0.153; GCA_902826555.1, s__Hyphomicrobium_C sp902826555, 95.0, 77.57, 0.158; GCA_020852195.1, s__Hyphomicrobium_C sp020852195, 95.0, 77.39, 0.186; GCA_021813195.1, s__Hyphomicrobium_C sp021813195, 95.0, 76.97, 0.133	49.51	11	0.95836	N/A
MetaBAT2_bins.121_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 84.28, 0.601; GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 84.26, 0.57; GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 84.18, 0.616; GCF_001723295.1, s__Methyloceanibacter marginalis, 95.0, 83.31, 0.619; GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 82.12, 0.628; GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 81.71, 0.573; GCA_002390155.1, s__Methyloceanibacter sp002390155, 95.0, 80.72, 0.761; GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 80.44, 0.557; GCA_020637815.1, s__Methyloceanibacter sp020637815, 95.0, 80.28, 0.529; GCA_022865725.1, s__Methyloceanibacter sp022865725, 95.0, 79.78, 0.548; GCA_018067145.1, s__Methyloceanibacter sp018067145, 95.0, 79.75, 0.616; GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 79.4, 0.55; GCA_016649675.1, s__Methyloceanibacter sp016649675, 95.0, 79.29, 0.485; GCA_016869535.1, s__Methyloceanibacter sp016869535, 95.0, 78.94, 0.488; GCA_014380485.1, s__Methyloceanibacter sp014380485, 95.0, 78.72, 0.565; GCA_003135455.1, s__Methyloceanibacter sp003135455, 95.0, 78.66, 0.445	40.91	11	0.95485	Genome has more than 31.7% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.122_sub	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227875.1	95.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__M0029 sp006227875	76.67	0.144	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	82.64	11	0.85589	N/A
MetaBAT2_bins.125	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	N/A	N/A	N/A	N/A	N/A	GCA_015486285.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__S015-6 sp015486285	80.39	0.406	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	60.18	11	0.92899	N/A
MetaBAT2_bins.126	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	ANI	classification based on placement in class-level tree	GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.74, 0.306; GCA_013041745.1, s__GCA-2746365 sp013041745, 95.0, 78.31, 0.311; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.03, 0.306; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 77.99, 0.279; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.92, 0.219; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.78, 0.351; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 77.56, 0.237; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.55, 0.161; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.44, 0.298; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.41, 0.175; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.34, 0.184; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.18, 0.177; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.13, 0.203; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 77.06, 0.154; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 76.98, 0.138	86.95	11	0.91478	N/A
MetaBAT2_bins.128	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__	N/A	N/A	N/A	N/A	N/A	GCF_008632335.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__Thiohalocapsa marina	80.04	0.356	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022340605.1, s__Thiohalocapsa sp022340605, 95.0, 79.44, 0.335; GCA_021736785.1, s__Thiohalocapsa sp021736785, 95.0, 79.31, 0.368; GCF_001469165.1, s__Thiohalocapsa sp001469165, 95.0, 79.13, 0.385; GCA_913063425.1, s__Thiohalocapsa sp913063425, 95.0, 79.04, 0.364; GCF_016583825.1, s__Thiohalocapsa halophila, 95.0, 79.03, 0.372; GCA_019695415.1, s__Thiohalocapsa sp019695415, 95.0, 78.7, 0.276; GCA_913062725.1, s__Thiohalocapsa sp913062725, 95.0, 78.64, 0.285; GCA_016745215.1, s__Thiohalocapsa sp003525925, 95.0, 77.38, 0.223	37.0	11	0.92746	N/A
MetaBAT2_bins.136	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_013041745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp013041745	84.07	0.829	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.52, 0.362; GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.51, 0.328; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 78.15, 0.395; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 78.09, 0.433; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 78.03, 0.328; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.81, 0.226; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.79, 0.344; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.63, 0.182; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.47, 0.199; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.42, 0.165; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.41, 0.228; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.33, 0.242; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 77.26, 0.135; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 76.31, 0.181	45.76	11	0.97287	Genome has more than 39.2% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.144	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.39	0.838	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.75, 0.639; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 83.07, 0.592; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 81.23, 0.602; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 80.96, 0.541; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 78.86, 0.348; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 78.73, 0.277; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 78.01, 0.219; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 77.24, 0.262	87.31	11	0.98466	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.145	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	74.7	11	0.83845	N/A
MetaBAT2_bins.149_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__	N/A	N/A	N/A	N/A	N/A	GCA_024642465.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__Anderseniella sp024642465	83.47	0.729	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Aestuariivirgaceae;g__Anderseniella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_013041995.1, s__Anderseniella sp013041995, 95.0, 79.73, 0.279; GCA_900149695.1, s__Anderseniella sp900149695, 95.0, 79.69, 0.478; GCA_024640405.1, s__Anderseniella sp024640405, 95.0, 78.26, 0.343	14.34	4	0.95183	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.14_sub	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.08	11	0.71324	Genome has more than 10.0% of markers with multiple hits
