user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
bins.33_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ANI	classification based on placement in class-level tree	GCA_024234675.1, s__Halioglobus sp024234675, 95.0, 80.18, 0.435; GCA_024234735.1, s__Halioglobus sp024234735, 95.0, 79.89, 0.377; GCF_004745945.1, s__Halioglobus sp004745945, 95.0, 79.82, 0.33; GCA_002699145.1, s__Halioglobus sp002699145, 95.0, 79.65, 0.359; GCF_003457605.1, s__Halioglobus sediminis, 95.0, 79.62, 0.326; GCA_024234855.1, s__Halioglobus sp024234855, 95.0, 79.55, 0.365; GCA_009937575.1, s__Halioglobus sp009937575, 95.0, 79.54, 0.33; GCA_024642265.1, s__Halioglobus sp024642265, 95.0, 79.29, 0.347; GCA_020443345.1, s__Halioglobus sp020443345, 95.0, 79.11, 0.315; GCA_024642245.1, s__Halioglobus sp024642245, 95.0, 78.97, 0.313; GCA_024640505.1, s__Halioglobus sp024640505, 95.0, 78.95, 0.327; GCA_024234815.1, s__Halioglobus sp024234815, 95.0, 78.66, 0.296; GCA_003646405.1, s__Halioglobus sp003646405, 95.0, 78.6, 0.287; GCF_004354085.1, s__Halioglobus unica, 95.0, 78.51, 0.276; GCA_003646415.1, s__Halioglobus sp003646415, 95.0, 78.42, 0.277; GCA_016704305.1, s__Halioglobus sp016704305, 95.0, 78.34, 0.217; GCF_008370495.1, s__Halioglobus sp008370495, 95.0, 78.17, 0.277; GCA_020443425.1, s__Halioglobus sp020443425, 95.0, 78.16, 0.235; GCF_001983995.1, s__Halioglobus japonicus, 95.0, 78.16, 0.174; GCA_020443325.1, s__Halioglobus sp020443325, 95.0, 77.66, 0.162; GCF_002866825.1, s__Halioglobus lutimaris, 95.0, 77.65, 0.194; GCA_024686215.1, s__Halioglobus sp024686215, 95.0, 77.64, 0.226; GCF_009388985.1, s__Halioglobus maricola, 95.0, 77.63, 0.164; GCA_905480565.1, s__Halioglobus sp905480565, 95.0, 77.13, 0.082; GCA_000156295.1, s__Halioglobus sp000156295, 95.0, 77.03, 0.089; GCA_902705825.1, s__Halioglobus japonicus_A, 95.0, 76.97, 0.13; GCA_024742415.1, s__Halioglobus sp024742415, 95.0, 76.91, 0.128; GCA_002862985.1, s__Halioglobus sp002862985, 95.0, 76.81, 0.072; GCA_024224435.1, s__Halioglobus sp024224435, 95.0, 76.68, 0.078; GCA_015222725.1, s__Halioglobus sp015222725, 95.0, 76.52, 0.095; GCA_018657645.1, s__Halioglobus sp018657645, 95.0, 76.52, 0.051; GCA_016744355.1, s__Halioglobus sp016744355, 95.0, 76.46, 0.055; GCA_013214285.1, s__Halioglobus sp013214285, 95.0, 76.37, 0.071; GCA_002862465.1, s__Halioglobus sp002862465, 95.0, 76.26, 0.031; GCA_913061115.1, s__Halioglobus sp913061115, 95.0, 76.22, 0.061; GCA_913062625.1, s__Halioglobus sp913062625, 95.0, 76.01, 0.053	33.62	11	0.92142	N/A
bins.36	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227875.1	95.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__M0029 sp006227875	76.89	0.142	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__M0029;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	78.71	11	0.8589	N/A
bins.40	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	82.07	11	0.91608	N/A
bins.43	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	GCA_019313105.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	95.5	0.871	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
bins.49	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.46	0.757	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.89, 0.568; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 83.1, 0.533; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 81.23, 0.535; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 81.13, 0.505; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 78.94, 0.334; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 78.68, 0.264; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 77.92, 0.221; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 77.15, 0.255	73.29	11	0.9845	Genome has more than 10.0% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bins.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	ANI	classification based on placement in class-level tree	GCF_000024125.1, s__Robiginitalea biformata, 95.0, 77.35, 0.082; GCF_024006985.1, s__Robiginitalea sp024006985, 95.0, 77.11, 0.149; GCF_014243345.1, s__Robiginitalea sp014243345, 95.0, 76.59, 0.097; GCA_006227965.1, s__Robiginitalea sp006227965, 95.0, 76.53, 0.128; GCF_900115205.1, s__Robiginitalea myxolifaciens, 95.0, 76.34, 0.083; GCF_002198115.1, s__Robiginitalea sediminis, 95.0, 76.3, 0.094; GCA_024642005.1, s__Robiginitalea sp024642005, 95.0, 75.97, 0.089	60.5	11	0.96189	N/A
bins.54	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	ANI	classification based on placement in class-level tree	GCA_013041745.1, s__GCA-2746365 sp013041745, 95.0, 78.89, 0.295; GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.35, 0.281; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.06, 0.254; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 78.02, 0.259; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.89, 0.204; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.67, 0.307; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 77.57, 0.218; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.56, 0.275; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.42, 0.166; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.38, 0.171; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.21, 0.178; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.15, 0.193; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.11, 0.15; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 77.08, 0.134; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 76.99, 0.147	80.16	11	0.91222	N/A
bins.61	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855	84.09	0.758	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	77.76	11	0.95758	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bins.9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	72.57	11	0.84646	N/A
bins.99_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	ANI	classification based on placement in class-level tree	GCA_013138675.1, s__JAACFB01 sp013138675, 95.0, 78.03, 0.308; GCA_945787435.1, s__JAACFB01 sp945787435, 95.0, 77.77, 0.34; GCA_024640305.1, s__JAACFB01 sp024640305, 95.0, 77.47, 0.194; GCA_011772865.1, s__JAACFB01 sp011772865, 95.0, 77.45, 0.237; GCA_009937615.1, s__JAACFB01 sp009937615, 95.0, 76.96, 0.159; GCA_022563195.1, s__JAACFB01 sp022563195, 95.0, 76.89, 0.143; GCA_022574185.1, s__JAACFB01 sp022574185, 95.0, 76.67, 0.15; GCA_022565135.1, s__JAACFB01 sp022565135, 95.0, 76.29, 0.13	51.38	11	0.9385	Genome has more than 15.0% of markers with multiple hits
