user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
GraphMB_545	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 86.31, 0.874; GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 86.23, 0.848; GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 86.19, 0.864; GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 82.62, 0.737; GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 80.8, 0.656; GCA_020637815.1, s__Methyloceanibacter sp020637815, 95.0, 80.72, 0.466; GCF_001723295.1, s__Methyloceanibacter marginalis, 95.0, 79.56, 0.391; GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 79.06, 0.534; GCA_002390155.1, s__Methyloceanibacter sp002390155, 95.0, 78.59, 0.443; GCA_022865725.1, s__Methyloceanibacter sp022865725, 95.0, 78.21, 0.274; GCA_016869535.1, s__Methyloceanibacter sp016869535, 95.0, 77.86, 0.295; GCA_016649675.1, s__Methyloceanibacter sp016649675, 95.0, 77.77, 0.266; GCA_018067145.1, s__Methyloceanibacter sp018067145, 95.0, 77.7, 0.299; GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 77.47, 0.307; GCA_003135455.1, s__Methyloceanibacter sp003135455, 95.0, 77.47, 0.272; GCA_014380485.1, s__Methyloceanibacter sp014380485, 95.0, 77.38, 0.279	54.42	11	0.98753	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GraphMB_571	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
GraphMB_616_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	73.68	11	0.89983	Genome has more than 10.8% of markers with multiple hits
GraphMB_753	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	40.79	11	0.84718	Genome has more than 12.5% of markers with multiple hits
GraphMB_895_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.07	11	0.84518	N/A
GraphMB_915_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_014237395.1, s__JABZFP01 sp014237395, 95.0, 91.23, 0.745; GCA_020444045.1, s__JABZFP01 sp020444045, 95.0, 89.76, 0.773; GCA_913060875.1, s__JABZFP01 sp913060875, 95.0, 79.36, 0.463; GCA_016735415.1, s__JABZFP01 sp016735415, 95.0, 77.63, 0.167	24.23	11	0.98178	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GraphMB_957_sub	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__GCA-2699445;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__GCA-2699445;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.84	11	0.90093	Genome domain questionable ( 19.2% Bacterial, 11.3% Archaeal)
MaxBin2_bins.019_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.71	0.186	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.83, 0.261; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 83.04, 0.265; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 81.84, 0.164; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 80.39, 0.261; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 79.6, 0.164; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 78.97, 0.19; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 78.26, 0.119; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 78.11, 0.071	34.78	11	0.97853	N/A
MaxBin2_bins.028_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	ANI	classification based on placement in class-level tree	GCA_019751875.1, s__Hyphomicrobium_C sp019751875, 95.0, 81.42, 0.241; GCA_002279935.1, s__Hyphomicrobium_C sp002279935, 95.0, 81.16, 0.291; GCA_022841965.1, s__Hyphomicrobium_C sp022841965, 95.0, 80.79, 0.215; GCA_022844105.1, s__Hyphomicrobium_C sp001464285, 95.0, 80.27, 0.247; GCA_002928735.1, s__Hyphomicrobium_C sp002928735, 95.0, 80.11, 0.196; GCF_000383415.1, s__Hyphomicrobium_C zavarzinii, 95.0, 79.73, 0.158; GCA_019137195.1, s__Hyphomicrobium_C sp019137195, 95.0, 79.17, 0.152; GCF_000503895.1, s__Hyphomicrobium_C nitrativorans, 95.0, 79.08, 0.196; GCA_934555825.1, s__Hyphomicrobium_C sp934555825, 95.0, 78.82, 0.165; GCF_900117455.1, s__Hyphomicrobium_C sp900117455, 95.0, 78.76, 0.215; GCA_019744875.1, s__Hyphomicrobium_C sp019744875, 95.0, 78.73, 0.184; GCA_902826555.1, s__Hyphomicrobium_C sp902826555, 95.0, 78.7, 0.177; GCA_017304275.1, s__Hyphomicrobium_C sp017304275, 95.0, 78.59, 0.146; GCA_021813195.1, s__Hyphomicrobium_C sp021813195, 95.0, 78.57, 0.101; GCA_020852195.1, s__Hyphomicrobium_C sp020852195, 95.0, 77.57, 0.171	21.83	11	0.96121	N/A
MaxBin2_bins.047_sub	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	N/A	N/A	N/A	N/A	N/A	GCA_024643255.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__Sva-07 sp024643255	82.57	0.288	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019090765.1, s__Sva-07 sp019090765, 95.0, 79.38, 0.06; GCA_015767405.1, s__Sva-07 sp015767405, 95.0, 79.23, 0.096	31.1	11	0.96072	N/A
MaxBin2_bins.050	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	N/A	N/A	N/A	N/A	N/A	GCA_016744875.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__Sulfurovum sp016744875	84.64	0.716	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004377245.1, s__Sulfurovum sp004377245, 95.0, 82.66, 0.229; GCA_015661535.1, s__Sulfurovum sp015661535, 95.0, 81.25, 0.349; GCF_000296775.1, s__Sulfurovum sp000296775, 95.0, 81.18, 0.45; GCF_019972115.1, s__Sulfurovum sp019972115, 95.0, 81.11, 0.514; GCF_023213175.1, s__Sulfurovum sp023213175, 95.0, 81.02, 0.468; GCA_023955225.1, s__Sulfurovum sp023955225, 95.0, 80.72, 0.505; GCA_002733215.1, s__Sulfurovum sp002733215, 95.0, 80.72, 0.541; GCA_013607775.1, s__Sulfurovum sp013607775, 95.0, 80.5, 0.385; GCF_019972135.1, s__Sulfurovum sp019972135, 95.0, 80.44, 0.541; GCA_003934925.1, s__Sulfurovum sp003934925, 95.0, 80.42, 0.358; GCA_913055205.1, s__Sulfurovum sp913055205, 95.0, 80.25, 0.385; GCA_002085305.1, s__Sulfurovum sp002085305, 95.0, 80.17, 0.312; GCA_002733355.1, s__Sulfurovum sp002733355, 95.0, 80.08, 0.339; GCA_003646505.1, s__Sulfurovum sp003646505, 95.0, 79.75, 0.33; GCA_021159425.1, s__Sulfurovum sp021159425, 95.0, 79.74, 0.257; GCF_001595645.1, s__Sulfurovum riftiae, 95.0, 79.68, 0.275; GCA_013139765.1, s__Sulfurovum sp013139765, 95.0, 79.67, 0.367; GCA_011330645.1, s__Sulfurovum sp011330645, 95.0, 79.64, 0.275; GCA_024762315.1, s__Sulfurovum sp024762315, 95.0, 79.62, 0.358; GCA_021647715.1, s__Sulfurovum sp021647715, 95.0, 79.62, 0.257; GCA_002281755.1, s__Sulfurovum sp002281755, 95.0, 79.62, 0.211; GCA_015663065.1, s__Sulfurovum sp015663065, 95.0, 79.59, 0.294; GCF_014931715.1, s__Sulfurovum indicum, 95.0, 79.54, 0.266; GCA_002742845.1, s__Sulfurovum sp002742845, 95.0, 79.52, 0.183; GCA_020726105.1, s__Sulfurovum sp020726105, 95.0, 79.51, 0.138; GCA_015661795.1, s__Sulfurovum sp015661795, 95.0, 79.32, 0.303; GCF_000987835.1, s__Sulfurovum lithotrophicum, 95.0, 79.2, 0.275; GCA_024637255.1, s__Sulfurovum sp024637255, 95.0, 79.17, 0.44; GCF_000010345.1, s__Sulfurovum sp000010345, 95.0, 79.06, 0.284; GCA_902727855.1, s__Sulfurovum sp902727855, 95.0, 79.02, 0.44; GCA_014763885.1, s__Sulfurovum sp014763885, 95.0, 78.98, 0.229; GCA_021166685.1, s__Sulfurovum sp021166685, 95.0, 78.82, 0.193; GCA_015490315.1, s__Sulfurovum sp015490315, 95.0, 78.55, 0.138; GCA_002403155.1, s__Sulfurovum sp002403155, 95.0, 78.33, 0.138; GCA_003978375.1, s__Sulfurovum sp003978375, 95.0, 78.22, 0.239; GCA_011048515.1, s__Sulfurovum sp011048515, 95.0, 78.22, 0.193; GCA_020525365.1, s__Sulfurovum sp020525365, 95.0, 78.14, 0.156; GCA_011391015.1, s__Sulfurovum sp011391015, 95.0, 78.12, 0.229; GCA_015493435.1, s__Sulfurovum sp015493435, 95.0, 78.02, 0.229; GCA_015493425.1, s__Sulfurovum sp015493425, 95.0, 77.73, 0.156; GCA_014763895.1, s__Sulfurovum sp014763895, 95.0, 77.72, 0.248; GCA_024279555.1, s__Sulfurovum sp024279555, 95.0, 77.34, 0.128; GCA_020719895.1, s__Sulfurovum sp020719895, 95.0, 76.79, 0.055	26.97	11	0.98917	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MaxBin2_bins.054_sub	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__	N/A	N/A	N/A	N/A	N/A	GCA_905480055.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__SZUA-442 sp905480055	76.94	0.196	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003235475.1, s__SZUA-442 sp003235475, 95.0, 77.51, 0.271	43.93	11	0.92618	Genome has more than 18.3% of markers with multiple hits
MaxBin2_bins.060_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	78.31	0.182	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	19.4	11	0.8331	Genome domain questionable ( 20.0% Bacterial, 11.3% Archaeal)
MaxBin2_bins.061_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	ANI	classification based on placement in class-level tree	GCA_024277475.1, s__JAFDCJ01 sp024277475, 95.0, 85.55, 0.163; GCA_945787595.1, s__JAFDCJ01 sp945787595, 95.0, 85.17, 0.211; GCA_019310665.1, s__JAFDCJ01 sp019310665, 95.0, 78.94, 0.114; GCA_902749685.1, s__JAFDCJ01 sp902749685, 95.0, 77.25, 0.146; GCA_020345785.1, s__JAFDCJ01 sp020345785, 95.0, 76.68, 0.106; GCA_019312835.1, s__JAFDCJ01 sp019312835, 95.0, 76.46, 0.106	24.85	11	0.94802	N/A
MaxBin2_bins.089_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	81.18	0.01	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	32.35	11	0.78708	N/A
MaxBin2_bins.092_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	36.84	11	0.86901	Genome has more than 10.0% of markers with multiple hits
MaxBin2_bins.097	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	N/A	N/A	N/A	N/A	N/A	GCA_024643255.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__Sva-07 sp024643255	82.26	0.492	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_015767405.1, s__Sva-07 sp015767405, 95.0, 78.94, 0.238; GCA_019090765.1, s__Sva-07 sp019090765, 95.0, 78.86, 0.138	29.26	11	0.95583	N/A
MaxBin2_bins.106_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	18.67	11	0.90394	Genome domain questionable ( 20.0% Bacterial, 11.3% Archaeal)
MaxBin2_bins.110_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	77.42	0.015	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	36.19	11	0.74378	N/A
MaxBin2_bins.117_sub	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	42.34	11	0.67937	Genome has more than 15.8% of markers with multiple hits
MaxBin2_bins.122_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	ANI	classification based on placement in class-level tree	GCA_024277475.1, s__JAFDCJ01 sp024277475, 95.0, 80.17, 0.026; GCA_945787595.1, s__JAFDCJ01 sp945787595, 95.0, 80.15, 0.026; GCA_019310665.1, s__JAFDCJ01 sp019310665, 95.0, 77.85, 0.031; GCA_902749685.1, s__JAFDCJ01 sp902749685, 95.0, 76.88, 0.016; GCA_019312835.1, s__JAFDCJ01 sp019312835, 95.0, 76.19, 0.021; GCA_020345785.1, s__JAFDCJ01 sp020345785, 95.0, 76.14, 0.015	31.4	11	0.93792	Genome has more than 40.0% of markers with multiple hits
MetaBAT2_bins.105_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.37	0.805	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.78, 0.599; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 83.18, 0.567; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 81.21, 0.578; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 81.11, 0.555; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 78.86, 0.37; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 78.71, 0.286; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 78.15, 0.221; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 77.31, 0.241	78.37	11	0.98354	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 13.3% of markers with multiple hits
MetaBAT2_bins.110	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	N/A	N/A	N/A	N/A	N/A	GCA_015486285.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__S015-6 sp015486285	80.33	0.463	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	57.84	11	0.91914	Genome has more than 13.3% of markers with multiple hits
MetaBAT2_bins.111	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__	N/A	N/A	N/A	N/A	N/A	GCA_022340485.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__UBA9214 sp022340485	80.86	0.672	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905480305.1, s__UBA9214 sp905480305, 95.0, 79.55, 0.362; GCA_905479705.1, s__UBA9214 sp905479705, 95.0, 79.38, 0.501; GCA_003454335.1, s__UBA9214 sp003454335, 95.0, 78.06, 0.381; GCA_013041945.1, s__UBA9214 sp013041945, 95.0, 77.73, 0.264; GCA_905480065.1, s__UBA9214 sp905480065, 95.0, 77.26, 0.297	92.69	11	0.9466	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.113_sub	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_023336855.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__JAHEEL01 sp023336855	79.58	0.436	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024640745.1, s__JAHEEL01 sp024640745, 95.0, 78.71, 0.493; GCA_024762335.1, s__JAHEEL01 sp024762335, 95.0, 78.08, 0.38	33.58	11	0.95376	Genome has more than 10.8% of markers with multiple hits
MetaBAT2_bins.116	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SG8-30;s__	N/A	N/A	N/A	N/A	N/A	GCA_018261655.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SG8-30;s__SG8-30 sp018261655	81.84	0.685	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__SG8-30;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001303245.1, s__SG8-30 sp001303245, 95.0, 80.17, 0.523; GCA_024642505.1, s__SG8-30 sp024642505, 95.0, 79.71, 0.527	56.64	11	0.94297	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.129	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	GCA_019313105.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	95.37	0.691	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.130	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	35.73	11	0.85386	N/A
MetaBAT2_bins.138	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_905479625.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__Lutimonas sp905479625	82.91	0.745	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024229195.1, s__Lutimonas sp024229195, 95.0, 80.44, 0.631; GCF_020171465.1, s__Lutimonas saemankumensis, 95.0, 78.45, 0.302; GCA_024644745.1, s__Lutimonas sp024644745, 95.0, 78.22, 0.326; GCA_020347545.1, s__Lutimonas sp020347545, 95.0, 78.0, 0.321; GCA_024644725.1, s__Lutimonas sp024644725, 95.0, 77.33, 0.103; GCA_021647985.1, s__Lutimonas sp021647985, 95.0, 77.15, 0.128; GCA_016744615.1, s__Lutimonas sp016744615, 95.0, 76.63, 0.109; GCA_024762795.1, s__Lutimonas sp024762795, 95.0, 76.53, 0.1; GCA_021648195.1, s__Lutimonas sp021648195, 95.0, 76.45, 0.087; GCA_003973375.1, s__Lutimonas sp003973375, 95.0, 76.21, 0.111	56.37	11	0.98333	Genome has more than 14.2% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.141_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	GCA_024642725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	97.97	0.818	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.142	d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	74.3	11	0.81289	N/A
