user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
GraphMB_70	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003003925.1, s__Cyanobium minutissimum, 95.0, 81.78, 0.563; GCF_024345535.1, s__Cyanobium sp016882315, 95.2744, 81.74, 0.556; GCF_000316515.1, s__Cyanobium gracile, 95.0, 81.72, 0.572; GCF_014698445.1, s__Cyanobium elabens, 95.0, 81.69, 0.57; GCA_002252675.1, s__Cyanobium sp002252675, 95.2744, 81.68, 0.57; GCF_019038415.1, s__Cyanobium sp019038415, 95.0, 81.59, 0.573; GCA_024958715.1, s__Cyanobium sp024958715, 95.0, 81.55, 0.55; GCF_024345515.1, s__Cyanobium sp024345515, 95.0, 81.41, 0.573; GCF_024345975.1, s__Cyanobium sp024345975, 95.0, 81.35, 0.552; GCF_024346055.1, s__Cyanobium sp024346055, 95.0, 81.27, 0.559; GCA_019359745.1, s__Cyanobium saxicola, 95.0, 81.17, 0.537; GCA_000708525.1, s__Cyanobium sp000708525, 95.0, 81.17, 0.536; GCA_019038465.1, s__Cyanobium sp019038465, 95.0, 81.16, 0.554; GCA_024958655.1, s__Cyanobium sp024958655, 95.0, 81.14, 0.55; GCA_903917565.1, s__Cyanobium sp903917565, 95.0, 81.05, 0.538; GCA_025127995.1, s__Cyanobium sp025127995, 95.0, 81.03, 0.525; GCF_024346455.1, s__Cyanobium sp024346455, 95.0, 80.99, 0.538; GCF_015840715.1, s__Cyanobium sp015840715, 95.0, 80.52, 0.513; GCA_903882285.1, s__Cyanobium sp903882285, 95.0, 80.51, 0.606; GCA_903823115.1, s__Cyanobium sp903823115, 95.0, 80.3, 0.469; GCA_903907855.1, s__Cyanobium sp903907855, 95.0, 80.26, 0.514; GCA_014191755.1, s__Cyanobium sp014191755, 95.0, 80.2, 0.468; GCA_903934745.1, s__Cyanobium sp903934745, 95.0, 80.07, 0.521; GCA_903935205.1, s__Cyanobium sp903935205, 95.0, 79.92, 0.463; GCA_903858015.1, s__Cyanobium sp903858015, 95.0, 79.65, 0.442; GCA_903856805.1, s__Cyanobium sp903856805, 95.0, 79.1, 0.413; GCA_903831165.1, s__Cyanobium sp903831165, 95.0, 78.81, 0.404; GCA_016882305.1, s__Cyanobium sp016882305, 95.0, 78.48, 0.333; GCA_945877115.1, s__Cyanobium sp945877115, 95.0, 78.1, 0.35	48.98	11	0.8975	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GraphMB_804	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855	84.2	0.838	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	97.42	11	0.96224	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MaxBin2_bins.006	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	43.12	11	0.89662	Genome has more than 13.3% of markers with multiple hits
MaxBin2_bins.029_sub	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.7%)
MaxBin2_bins.069_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA5852;g__JABZFP01;s__	ANI	classification based on placement in class-level tree	GCA_014237395.1, s__JABZFP01 sp014237395, 95.0, 85.45, 0.148; GCA_020444045.1, s__JABZFP01 sp020444045, 95.0, 84.49, 0.152; GCA_913060875.1, s__JABZFP01 sp913060875, 95.0, 78.62, 0.109; GCA_016735415.1, s__JABZFP01 sp016735415, 95.0, 78.24, 0.043	36.44	11	0.96354	Genome has more than 10.8% of markers with multiple hits
MaxBin2_bins.103_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_019312835.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__JAFDCJ01 sp019312835	81.34	0.035	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__JAFDCJ01;g__JAFDCJ01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019310665.1, s__JAFDCJ01 sp019310665, 95.0, 83.65, 0.025; GCA_945787595.1, s__JAFDCJ01 sp945787595, 95.0, 81.82, 0.033; GCA_024277475.1, s__JAFDCJ01 sp024277475, 95.0, 81.76, 0.037; GCA_902749685.1, s__JAFDCJ01 sp902749685, 95.0, 77.36, 0.027; GCA_020345785.1, s__JAFDCJ01 sp020345785, 95.0, 75.88, 0.018	17.12	11	0.9545	N/A
MaxBin2_bins.104	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	N/A	N/A	N/A	N/A	N/A	GCA_024643255.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__Sva-07 sp024643255	81.9	0.619	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Sva-07;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_015767405.1, s__Sva-07 sp015767405, 95.0, 77.84, 0.315; GCA_019090765.1, s__Sva-07 sp019090765, 95.0, 77.54, 0.262	31.2	11	0.97175	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 29.2% of markers with multiple hits
MaxBin2_bins.108_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	77.02	0.122	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	43.5	11	0.80616	Genome has more than 10.8% of markers with multiple hits
MaxBin2_bins.121	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	N/A	N/A	N/A	N/A	N/A	GCA_015486285.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__S015-6 sp015486285	80.1	0.357	d__Bacteria;p__Desulfobacterota_F;c__DSWW01;o__DSWW01;f__DSWW01;g__S015-6;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	39.11	4	0.88062	Genome has more than 10.8% of markers with multiple hits
MetaBAT2_bins.106	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	76.27	11	0.83879	N/A
MetaBAT2_bins.108	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	ANI	classification based on placement in class-level tree	GCA_013041745.1, s__GCA-2746365 sp013041745, 95.0, 79.0, 0.384; GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.61, 0.339; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.05, 0.33; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 78.03, 0.236; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.78, 0.373; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 77.69, 0.308; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.65, 0.211; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 77.55, 0.266; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.49, 0.174; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.43, 0.343; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.29, 0.209; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.17, 0.222; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.15, 0.204; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 77.01, 0.165; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 76.8, 0.169	88.48	11	0.91552	N/A
MetaBAT2_bins.109_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	N/A	N/A	N/A	N/A	N/A	GCA_009937505.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__JAACFE01 sp009937505	82.28	0.638	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_009937525.1, s__JAACFE01 sp009937525, 95.0, 81.96, 0.604	55.45	11	0.97917	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.10_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	36.58	11	0.82683	Genome has more than 20.8% of markers with multiple hits
MetaBAT2_bins.118	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	GCA_001510415.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	97.93	0.845	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.124_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	49.73	11	0.90386	Genome has more than 23.3% of markers with multiple hits
MetaBAT2_bins.14	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	GCA_019313105.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	95.44	0.887	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.142	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ANI	classification based on placement in class-level tree	GCF_004745945.1, s__Halioglobus sp004745945, 95.0, 79.44, 0.312; GCA_024234735.1, s__Halioglobus sp024234735, 95.0, 79.24, 0.341; GCA_024234675.1, s__Halioglobus sp024234675, 95.0, 79.2, 0.395; GCA_002699145.1, s__Halioglobus sp002699145, 95.0, 79.15, 0.339; GCA_009937575.1, s__Halioglobus sp009937575, 95.0, 78.87, 0.3; GCA_020443345.1, s__Halioglobus sp020443345, 95.0, 78.84, 0.277; GCA_024234855.1, s__Halioglobus sp024234855, 95.0, 78.71, 0.312; GCF_003457605.1, s__Halioglobus sediminis, 95.0, 78.67, 0.309; GCA_024640505.1, s__Halioglobus sp024640505, 95.0, 78.5, 0.306; GCA_024642265.1, s__Halioglobus sp024642265, 95.0, 78.32, 0.3; GCF_004354085.1, s__Halioglobus unica, 95.0, 78.12, 0.241; GCA_024642245.1, s__Halioglobus sp024642245, 95.0, 78.04, 0.267; GCA_003646415.1, s__Halioglobus sp003646415, 95.0, 77.84, 0.213; GCF_008370495.1, s__Halioglobus sp008370495, 95.0, 77.82, 0.255; GCA_024234815.1, s__Halioglobus sp024234815, 95.0, 77.74, 0.252; GCA_016704305.1, s__Halioglobus sp016704305, 95.0, 77.58, 0.198; GCA_003646405.1, s__Halioglobus sp003646405, 95.0, 77.52, 0.245; GCA_020443425.1, s__Halioglobus sp020443425, 95.0, 77.4, 0.217; GCF_001983995.1, s__Halioglobus japonicus, 95.0, 77.38, 0.173; GCF_009388985.1, s__Halioglobus maricola, 95.0, 77.2, 0.144; GCF_002866825.1, s__Halioglobus lutimaris, 95.0, 77.12, 0.175; GCA_024686215.1, s__Halioglobus sp024686215, 95.0, 76.97, 0.194; GCA_020443325.1, s__Halioglobus sp020443325, 95.0, 76.93, 0.147; GCA_902705825.1, s__Halioglobus japonicus_A, 95.0, 76.76, 0.108; GCA_024742415.1, s__Halioglobus sp024742415, 95.0, 76.71, 0.125; GCA_000156295.1, s__Halioglobus sp000156295, 95.0, 76.65, 0.078; GCA_905480565.1, s__Halioglobus sp905480565, 95.0, 76.56, 0.065; GCA_015222725.1, s__Halioglobus sp015222725, 95.0, 76.46, 0.068; GCA_002862985.1, s__Halioglobus sp002862985, 95.0, 76.41, 0.063; GCA_018657645.1, s__Halioglobus sp018657645, 95.0, 76.31, 0.048; GCA_913061115.1, s__Halioglobus sp913061115, 95.0, 76.23, 0.047; GCA_013214285.1, s__Halioglobus sp013214285, 95.0, 76.18, 0.068; GCA_913062625.1, s__Halioglobus sp913062625, 95.0, 76.18, 0.04; GCA_024224435.1, s__Halioglobus sp024224435, 95.0, 76.16, 0.073; GCA_016744355.1, s__Halioglobus sp016744355, 95.0, 76.02, 0.041; GCA_002862465.1, s__Halioglobus sp002862465, 95.0, 75.74, 0.024	47.15	11	0.91964	N/A
MetaBAT2_bins.152_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_022712755.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp022712755	79.69	0.233	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 79.32, 0.262; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 78.2, 0.135; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.99, 0.125; GCA_013041745.1, s__GCA-2746365 sp013041745, 95.0, 77.88, 0.144; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.76, 0.177; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 77.71, 0.165; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 77.7, 0.16; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.55, 0.189; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 77.34, 0.132; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.21, 0.131; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 77.16, 0.09; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.0, 0.156; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 76.9, 0.148; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 76.87, 0.105	38.19	11	0.97156	Genome has more than 12.5% of markers with multiple hits
MetaBAT2_bins.154	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	75.23	11	0.84172	Genome has more than 11.7% of markers with multiple hits
MetaBAT2_bins.159	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227965.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__Robiginitalea sp006227965	76.57	0.162	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000024125.1, s__Robiginitalea biformata, 95.0, 77.0, 0.096; GCF_024006985.1, s__Robiginitalea sp024006985, 95.0, 76.98, 0.161; GCF_014243345.1, s__Robiginitalea sp014243345, 95.0, 76.63, 0.102; GCF_002198115.1, s__Robiginitalea sediminis, 95.0, 76.6, 0.111; GCF_900115205.1, s__Robiginitalea myxolifaciens, 95.0, 76.5, 0.088; GCA_024642005.1, s__Robiginitalea sp024642005, 95.0, 76.18, 0.083	62.24	11	0.97156	N/A
MetaBAT2_bins.161	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	51.12	11	0.87939	N/A
MetaBAT2_bins.17_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	71.8	11	0.87036	N/A
MetaBAT2_bins.33	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024641825.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__JAAXQD01 sp024641825	93.51	0.717	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_012974475.1, s__JAAXQD01 sp012974475, 95.0, 89.8, 0.802; GCA_019314155.1, s__JAAXQD01 sp019314155, 95.0, 87.5, 0.683	79.7	11	0.98837	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.35	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	GCA_024642725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	97.68	0.695	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.36	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_013041745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp013041745	84.17	0.803	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 79.04, 0.359; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.51, 0.369; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 78.39, 0.437; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 78.15, 0.331; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 78.05, 0.423; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.76, 0.367; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.69, 0.177; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.59, 0.216; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.48, 0.21; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.48, 0.183; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.25, 0.251; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.2, 0.25; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 77.0, 0.151; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 76.38, 0.211	49.47	11	0.9714	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 40.8% of markers with multiple hits
MetaBAT2_bins.37	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	ANI	classification based on placement in class-level tree	GCA_024640305.1, s__JAACFB01 sp024640305, 95.0, 77.55, 0.09; GCA_013138675.1, s__JAACFB01 sp013138675, 95.0, 77.1, 0.097; GCA_011772865.1, s__JAACFB01 sp011772865, 95.0, 76.83, 0.113; GCA_945787435.1, s__JAACFB01 sp945787435, 95.0, 76.63, 0.082; GCA_022574185.1, s__JAACFB01 sp022574185, 95.0, 76.46, 0.103; GCA_009937615.1, s__JAACFB01 sp009937615, 95.0, 76.37, 0.126; GCA_022563195.1, s__JAACFB01 sp022563195, 95.0, 76.36, 0.094; GCA_022565135.1, s__JAACFB01 sp022565135, 95.0, 76.23, 0.046	36.19	11	0.93066	N/A
MetaBAT2_bins.38	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	ANI	classification based on placement in class-level tree	GCA_002279935.1, s__Hyphomicrobium_C sp002279935, 95.0, 79.1, 0.369; GCA_002928735.1, s__Hyphomicrobium_C sp002928735, 95.0, 78.99, 0.394; GCA_019751875.1, s__Hyphomicrobium_C sp019751875, 95.0, 78.86, 0.328; GCA_022841965.1, s__Hyphomicrobium_C sp022841965, 95.0, 78.36, 0.35; GCA_022844105.1, s__Hyphomicrobium_C sp001464285, 95.0, 78.25, 0.318; GCF_000383415.1, s__Hyphomicrobium_C zavarzinii, 95.0, 77.99, 0.206; GCF_900117455.1, s__Hyphomicrobium_C sp900117455, 95.0, 77.93, 0.202; GCA_019137195.1, s__Hyphomicrobium_C sp019137195, 95.0, 77.85, 0.185; GCA_017304275.1, s__Hyphomicrobium_C sp017304275, 95.0, 77.79, 0.218; GCA_019744875.1, s__Hyphomicrobium_C sp019744875, 95.0, 77.76, 0.217; GCF_000503895.1, s__Hyphomicrobium_C nitrativorans, 95.0, 77.74, 0.19; GCA_934555825.1, s__Hyphomicrobium_C sp934555825, 95.0, 77.72, 0.171; GCA_902826555.1, s__Hyphomicrobium_C sp902826555, 95.0, 77.47, 0.192; GCA_020852195.1, s__Hyphomicrobium_C sp020852195, 95.0, 77.32, 0.198; GCA_021813195.1, s__Hyphomicrobium_C sp021813195, 95.0, 76.79, 0.147	56.94	11	0.9579	N/A
MetaBAT2_bins.47	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	N/A	N/A	N/A	N/A	N/A	GCA_018224455.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp018224455	89.21	0.478	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020444075.1, s__Desulfosarcina sp020444075, 95.0, 84.96, 0.631; GCA_014237405.1, s__Desulfosarcina sp014237405, 95.0, 83.32, 0.477; GCA_002352605.1, s__Desulfosarcina sp002352605, 95.0, 81.4, 0.326; GCF_009688945.1, s__Desulfosarcina alkanivorans, 95.0, 81.35, 0.596; GCF_009689005.1, s__Desulfosarcina ovata, 95.0, 79.04, 0.314; GCF_009688965.1, s__Desulfosarcina widdelii, 95.0, 79.01, 0.397; GCF_001311845.1, s__Desulfosarcina cetonica, 95.0, 78.18, 0.27; GCA_002747175.1, s__Desulfosarcina sp002747175, 95.0, 77.39, 0.125	68.2	11	0.98657	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
